latitude,longitude,dist_from_water,dist_from_campsite,landcode,dist_from_road,label,month,year,county_cat
40.4062435456,-120.7198358034,278,0.1355817032233917,52,0.1354309611542702,0,11,2017,14
35.1345682922,-118.460121519,276,0.1322756146076898,82,0.1321240923118504,1,1,2015,12
40.129197,-123.839103,271,0.1368317767692085,42,0.1366801723970479,1,1,2020,10
40.128682,-123.838663,273,0.1368313576499625,42,0.1366797532574707,1,1,2020,10
40.131956,-123.82782,273,0.1368279920080766,42,0.1366763911368292,1,9,2019,10
37.6168574734,-118.9954240993,274,0.1335985110075005,52,0.1334474962481385,1,9,2019,16
40.131486,-123.828362,273,0.1368280266300433,42,0.1366764255055902,1,9,2019,10
41.3038451489,-122.2654936644,277,0.1366536926896715,42,0.1365027823305186,1,9,2018,36
38.6141619543,-119.701858225,180,0.1343467933592934,71,0.1341958534650321,1,6,2019,2
38.9504530304,-119.9588227274,272,0.1346073608126076,11,0.1344564411415114,1,8,2018,7
40.131457,-123.829157,276,0.1368283654322035,42,0.1366767641027324,1,10,2019,10
40.132559,-123.82921,276,0.1368288694788298,42,0.136677268413815,1,10,2019,10
40.132559,-123.829193,278,0.1368288619635632,42,0.1366772609027762,1,10,2019,10
40.132602,-123.829239,274,0.1368289010526669,42,0.1366772999912734,1,10,2019,10
40.134178,-123.830267,274,0.1368300428495392,42,0.1366784419295431,1,6,2019,10
40.134162,-123.831778,279,0.1368307038464039,42,0.1366791025466045,1,6,2019,10
38.6142682793,-119.6788614795,180,0.1343367588644475,42,0.1341858249687551,1,5,2019,2
40.131373,-123.833813,278,0.1368303871187043,42,0.1366787846101917,1,1,2020,10
40.131286,-123.838411,276,0.1368323818869301,42,0.1366807782131122,1,1,2020,10
40.133914,-123.829994,278,0.1368298070243525,42,0.1366782061057382,1,4,2019,10
40.129896,-123.822342,275,0.1368246719036096,42,0.1366730718757584,1,9,2019,10
40.129979,-123.822652,271,0.1368248451443924,42,0.1366732450603525,1,9,2019,10
38.7106876014,-119.6908897985,180,0.134384448108381,42,0.134233536025592,1,5,2019,2
37.5640659,-119.968582,185,0.1340031038409426,52,0.133851823666054,1,9,2015,19
40.914275,-122.18353333,180,0.1364464322977481,42,0.1362954437561609,0,1,2020,34
37.477340207,-119.8078468631,185,0.1338943578254452,42,0.1337430965861432,1,9,2013,19
37.4185350543,-119.8268334717,185,0.1338769605528774,52,0.1337256792261748,1,9,2014,19
34.4116123072,-117.9688920826,201,0.1317430870663772,52,0.1315915027234869,0,1,2020,15
38.7458086438,-119.6796451994,180,0.1343949745388016,52,0.1342440744611279,0,5,2019,2
35.85246746,-121.31869025,273,0.1338547217655046,52,0.1337026593222045,1,1,2020,22
35.85314553,-121.32010345,274,0.1338556441027616,52,0.1337035814801245,1,1,2020,22
35.8532950499,-121.3222692534,278,0.1338566719783654,52,0.133704608853103,1,1,2020,22
35.855699,-121.3242474,272,0.1338585936792297,52,0.1337065306754388,1,1,2020,22
40.3874661526,-121.4948826856,185,0.1359127999472964,42,0.1357618532390507,0,5,2017,39
40.1311383333,-123.8403833333,272,0.1368331894371249,42,0.1366815852356659,1,1,2020,10
40.1310683333,-123.8404333333,271,0.1368331810137418,42,0.1366815767822153,1,1,2020,10
40.1304466667,-123.8413216667,271,0.1368333026230855,42,0.1366816980140601,1,1,2020,10
40.1317366667,-123.840485,271,0.13683349532505,42,0.1366818912490439,1,1,2020,10
40.1306883333,-123.8413116667,270,0.1368334035958715,42,0.1366817990502133,1,1,2020,10
40.1312783333,-123.8405566667,275,0.1368333271224356,42,0.136681722913145,1,1,2020,10
40.131751,-123.827623,271,0.1368278155123251,42,0.1366762146384232,1,5,2019,10
36.7887292329,-118.9027201237,278,0.1331943297261754,11,0.1330431237872116,1,11,2019,8
35.1345682922,-118.460121519,271,0.1322756146076898,82,0.1321240923118504,1,1,2020,12
39.474125,-123.255705,272,0.1362881795486444,42,0.136136555140189,0,1,2020,20
36.5917581188,-118.7372168243,43,0.1330351873245809,52,0.1328839730697856,1,9,2012,41
38.9343292994,-120.0561827158,272,0.1346429476603667,22,0.134491998599418,1,10,2018,7
39.9490721426,-121.5893692844,201,0.1357616235889691,42,0.1356105406546637,0,1,2017,4
38.7097306268,-120.6290551413,276,0.1347958020052596,42,0.1346446473930045,1,8,2019,7
39.37222476,-121.15402605,268,0.1353171819943521,52,0.1351660628310641,1,2,2020,45
36.5551137545,-118.7467408264,43,0.1330233172709727,52,0.1328720910053065,1,5,2016,41
36.4863668,-118.5657516,43,0.1329135658872266,31,0.1327623687153275,1,5,2004,41
37.6241301936,-119.0061921964,270,0.1336064319199931,52,0.13345541624695,1,7,2008,16
40.1336026056,-123.8283070704,275,0.1368289254691324,42,0.1366773248915989,1,5,2019,10
40.1323611327,-123.8289857279,271,0.1368286840375886,42,0.1366770829784984,1,5,2019,10
40.1327763147,-123.8292570858,275,0.1368289850721776,42,0.1366773840502029,1,5,2019,10
40.13135233,-123.8285453355,273,0.1368280493804084,42,0.1366764481766838,1,5,2019,10
40.1319961288,-123.8282606206,278,0.1368282042963476,42,0.1366766033256292,1,9,2019,10
40.1323455232,-123.8281879386,271,0.1368283245479173,42,0.1366767236833014,1,5,2019,10
39.9892765959,-121.650472187,185,0.1358061108529226,42,0.1356550225774698,1,10,2016,39
40.0430429364,-121.3559614821,278,0.1357004468505692,42,0.1355494476966139,1,10,2016,48
38.733875669,-120.7400906827,271,0.1348552081014638,43,0.1347040312094036,1,1,2020,7
37.871206,-119.3577164,19,0.1338692619379393,42,0.1337182190118798,1,7,2018,42
37.7371367,-119.608162,185,0.1339204144626167,42,0.1337692719365434,1,7,2018,19
37.7967778539,-119.7187045731,19,0.1339951669513992,52,0.1338440112961684,1,7,2018,42
41.2893980548,-124.0295920051,276,0.1374226419374106,42,0.1372712821687443,1,2,2020,10
37.7463954218,-119.5509298682,185,0.133899324810916,52,0.1337481994821875,1,5,2016,19
37.6721248865,-119.5884907309,185,0.1338832489591737,52,0.1337320946896147,1,5,2016,19
37.7979736181,-119.5097899279,185,0.1339038856919695,52,0.133752784367335,1,4,2017,19
40.320895935,-121.4734703366,185,0.1358741363146493,42,0.1357231780822205,1,6,2015,39
38.8604764341,-120.1632141401,277,0.1346574194276975,52,0.1345064236270346,1,10,2018,7
38.939926,-119.9771868,270,0.1346107787581495,11,0.1344598516083814,1,9,2018,7
40.5157040698,-121.351262696,180,0.1359062833493863,52,0.135755406327649,1,6,2019,34
40.1314080685,-123.8281991864,271,0.1368279206658557,42,0.1366763195622595,1,5,2019,10
40.1326647113,-123.8289020321,269,0.1368287794382695,42,0.1366771784764776,1,5,2019,10
40.1334585773,-123.8312263217,271,0.1368301531785666,42,0.1366785518387463,1,5,2019,10
40.1300089828,-123.8359898743,272,0.136830754605341,42,0.1366791512118605,1,9,2019,10
40.1299227227,-123.8374060806,272,0.136831343074413,42,0.1366797393070379,1,9,2019,10
40.1297218739,-123.8223749813,270,0.1368246105406542,42,0.136673010460729,1,9,2019,10
40.1347448591,-123.8292611418,270,0.1368298454136733,42,0.1366782448866432,1,4,2019,10
40.1349647381,-123.8296389991,274,0.1368301083505751,42,0.136678507784969,1,4,2019,10
41.0620974451,-124.1272164475,270,0.1373662993150299,11,0.1372148580150781,1,8,2017,10
41.1186779932,-124.1237300468,269,0.1373894914269354,52,0.1372380652228144,1,8,2017,10
41.149195472,-124.0132354961,270,0.1373541062723972,42,0.137202715314585,0,8,2017,10
41.1150733761,-124.1827393626,275,0.1374139473548034,11,0.1372625055379366,1,9,2017,10
41.0452559502,-124.0079071225,276,0.1373063091923064,42,0.1371548934111915,0,9,2017,10
41.0707959341,-124.1984678109,269,0.1374015383624201,11,0.1372500814993376,0,9,2017,10
34.1850967222,-117.9649200278,201,0.1316425571845119,71,0.1314909145814503,1,8,2019,15
34.1804834787,-117.8820839367,201,0.1316039113466364,22,0.1314522889263237,1,2,2020,15
34.1434547319,-117.7020669356,201,0.131508177948648,23,0.131356592384995,1,8,2019,15
38.6490415749,-122.7392585343,201,0.1357001402847678,71,0.1355484358073022,0,2,2020,38
40.1317616667,-123.8338066667,269,0.1368305538257798,42,0.1366789514167598,1,2,2020,10
40.13177,-123.833855,269,0.1368305788274197,42,0.1366789764084796,1,2,2020,10
40.130675,-123.8322566667,270,0.1368293946769272,42,0.1366777923795939,1,2,2020,10
38.413655,-122.95463,201,0.1356930986645967,42,0.1355412808271828,1,5,2013,38
39.5515604013,-123.4283705943,274,0.1363983011752608,52,0.1362466533002784,0,2,2020,20
38.954395,-119.9405966667,269,0.1346011072543902,42,0.1344501933276521,1,8,2019,7
36.5809321775,-118.7516542963,43,0.1330367940605989,52,0.1328855732410646,1,9,2014,41
34.5221509679,-119.8398094798,272,0.1326204449977087,52,0.1324684115704808,1,1,2020,33
40.2263639427,-120.9547866486,275,0.135605256046857,42,0.135454407058488,0,11,2015,48
36.4863668,-118.5657516,43,0.1329135658872266,31,0.1327623687153275,1,10,2011,41
39.2387013662,-120.0718723445,185,0.1347837430520486,42,0.134632868449079,1,6,2006,27
38.7448165263,-120.5996214442,279,0.1347982563778607,21,0.1346471183454698,1,2,2020,7
34.2698432106,-117.3305150526,274,0.1313992679138616,21,0.13124781200383,1,3,2020,31
40.3443692279,-124.0269070117,270,0.1370086437086926,42,0.1368570468355682,1,7,2019,10
40.3443692279,-124.0269070117,270,0.1370086437086926,42,0.1368570468355682,1,7,2019,10
40.3443692279,-124.0269070117,270,0.1370086437086926,42,0.1368570468355682,1,7,2019,10
40.3443692279,-124.0269070117,270,0.1370086437086926,42,0.1368570468355682,1,7,2019,10
40.3443692279,-124.0269070117,274,0.1370086437086926,42,0.1368570468355682,1,7,2019,10
40.3443692279,-124.0269070117,274,0.1370086437086926,42,0.1368570468355682,1,7,2019,10
40.3443692279,-124.0269070117,273,0.1370086437086926,42,0.1368570468355682,1,7,2019,10
40.3520678912,-124.010860591,268,0.1370049085861793,42,0.1368533176368502,1,7,2019,10
40.3520678912,-124.010860591,279,0.1370049085861793,42,0.1368533176368502,1,7,2019,10
40.3520678912,-124.010860591,268,0.1370049085861793,42,0.1368533176368502,1,7,2019,10
40.3518352,-124.0104733,268,0.1370046358992253,42,0.1368530449875705,1,7,2019,10
40.1315112954,-123.8283731358,268,0.1368280425850254,42,0.1366764414641758,1,9,2019,10
40.1321447728,-123.8280865961,271,0.1368281921932,42,0.1366765913032105,1,11,2019,10
39.3564462253,-120.2251808751,81,0.1349027283681898,22,0.1347518443820477,1,8,2019,24
36.6057098,-118.7240982,43,0.1330355317968118,42,0.1328843245794007,1,1,2004,41
37.8651011,-119.5383294,185,0.1339458885260532,52,0.1337947971948491,1,4,2008,19
41.4034279,-124.029889,274,0.137472669335864,42,0.1373213381807237,1,6,2012,10
34.15973333,-117.99733667,201,0.1316458422002903,24,0.1314941845954663,1,3,2020,15
40.1329538428,-123.8289946731,273,0.1368289464921377,42,0.1366773455801501,1,9,2019,10
40.1322311439,-123.8289007904,266,0.136828589796609,42,0.136676988725893,1,3,2020,10
38.353883992,-122.5361023565,201,0.1354816648975802,71,0.1353299362478121,1,12,2019,38
40.45283,-121.495278,180,0.1359417229335941,42,0.1357907928312589,1,8,2019,34
34.4722666667,-119.2385116667,267,0.1323317491694352,71,0.1321798551439385,1,1,2018,43
40.1329683333,-123.82621,273,0.1368277217867345,42,0.1366761215709459,1,3,2020,10
40.1319776973,-123.8281363663,278,0.1368281413281843,42,0.1366765403837239,1,6,2019,10
40.1319776973,-123.8281363663,267,0.1368281413281843,42,0.1366765403837239,1,6,2019,10
37.6505988955,-118.9786894619,266,0.1336059960204609,42,0.1334549943865486,1,7,2019,16
40.1279745847,-123.8245314773,273,0.136824801812954,42,0.1366732007564674,1,10,2019,10
34.1710637282,-118.045274803,201,0.1316719886373872,23,0.1315203216354948,1,8,2019,15
40.1304027303,-123.8285655197,273,0.1368276441539469,42,0.1366760427059602,1,10,2019,10
40.1304027303,-123.8285655197,278,0.1368276441539469,42,0.1366760427059602,1,10,2019,10
40.1304027303,-123.8285655197,267,0.1368276441539469,42,0.1366760427059602,1,10,2019,10
40.1304027303,-123.8285655197,266,0.1368276441539469,42,0.1366760427059602,1,10,2019,10
40.1304027303,-123.8285655197,266,0.1368276441539469,42,0.1366760427059602,1,10,2019,10
40.1322379624,-123.828513439,269,0.1368284215322873,42,0.1366768205596216,1,10,2019,10
40.131224715,-123.8284503224,277,0.1368279517205805,42,0.1366763505083337,1,10,2019,10
40.131224715,-123.8284503224,278,0.1368279517205805,42,0.1366763505083337,1,10,2019,10
40.131224715,-123.8284503224,278,0.1368279517205805,42,0.1366763505083337,1,10,2019,10
40.1314774978,-123.8288023519,266,0.1368282175906051,42,0.1366766163544968,1,10,2019,10
40.1317399906,-123.8256266164,273,0.1368269281653162,42,0.1366753277851435,1,11,2019,10
40.1305996032,-123.8281363663,270,0.1368275402976642,42,0.1366759390060055,1,11,2019,10
40.1305996032,-123.8281363663,267,0.1368275402976642,42,0.1366759390060055,1,11,2019,10
37.9585970214,-119.7860549097,19,0.1340957593530086,52,0.133944628148426,1,3,2020,42
40.1350866667,-123.8299616667,267,0.1368303041701342,42,0.1366787035550003,1,3,2020,10
40.13464,-123.82987,278,0.1368300688401628,42,0.1366784681352937,1,3,2020,10
34.1693458889,-118.0864313756,201,0.1316894510621079,24,0.1315377730039463,1,5,2018,15
34.5093915939,-119.5999846146,272,0.1325083456029168,42,0.1323563694912427,1,3,2020,33
36.5831853844,-118.7521949067,43,0.1330380194168819,52,0.1328867990436106,1,9,2009,41
38.61758,-120.820892,270,0.1348397676681905,42,0.1346885402055035,1,3,2020,7
40.30675833,-123.46845333,266,0.1367455628552251,42,0.1365940957002663,0,3,2020,40
40.00470278,-121.629495,201,0.1358036705012078,42,0.1356525915247644,1,3,2020,4
38.5005033333,-122.9300166667,201,0.1357199668689267,42,0.1355681771618901,1,6,2019,38
36.486367,-118.565752,43,0.1329135661508368,31,0.1327623689788858,1,8,2015,41
36.486367,-118.565752,43,0.1329135661508368,31,0.1327623689788858,1,8,2015,41
37.7407721513,-119.5744409197,185,0.1339071892588054,52,0.1337560563927448,1,11,2019,19
37.570968112,-120.1579172582,185,0.1340895121009291,21,0.1339381851018184,1,3,2020,19
38.1898498535,-120.4565200806,265,0.1344920045597732,42,0.1343407604669178,1,4,2020,46
36.8131831192,-118.5953262876,272,0.1330699141683675,42,0.1329187944673238,1,9,2019,8
37.742423702,-119.5976820199,185,0.1339181279159208,42,0.1337669894676449,1,9,2018,19
39.4328378819,-123.7767917318,277,0.1365008265257703,21,0.1363490621510508,1,4,2020,20
34.4096761339,-119.8812457527,272,0.1325901053806419,11,0.1324380324293777,0,1,2006,33
41.16648883,-123.81666667,266,0.1372750335447124,43,0.1371236960902022,1,4,2020,10
37.594894,-120.025256,185,0.1340415578714681,52,0.1338902710938069,0,11,2019,19
34.3347687579,-117.8098474246,201,0.1316392755078243,42,0.1314877121825285,1,7,2010,15
34.4626738421,-119.1776567325,267,0.1323005808192249,71,0.1321486997836138,1,4,2020,43
34.4631520707,-119.1777895018,267,0.132300847527879,71,0.1321489665826577,1,4,2020,43
34.4627625772,-119.1772017628,267,0.1323004175318836,71,0.1321485366350912,1,4,2020,43
36.8011483169,-118.942143023,264,0.1332171152758622,52,0.1330659023458331,1,6,2019,8
36.79654647,-118.9428045228,266,0.1332153892513591,42,0.1330641749534817,1,6,2019,8
39.345355,-120.11312783,81,0.1348487653808828,42,0.1346979075846016,1,11,2019,24
35.248225,-120.4084638889,265,0.1331881023186052,52,0.133036112928184,1,4,2020,32
34.3798009632,-117.8732125541,201,0.1316869241749754,42,0.1315353562463723,1,5,2018,15
37.7424616667,-119.592095,185,0.1339156891126096,42,0.1337645521187107,1,4,2020,19
37.7403853608,-119.5697208871,185,0.1339049452673333,52,0.133753813521867,1,4,2020,19
40.1353045373,-123.8301649826,265,0.1368304890712973,42,0.1366788884604894,1,10,2019,10
40.1361611185,-123.8307809866,272,0.1368311349741251,42,0.1366795344259245,1,7,2019,10
40.1329902544,-123.8282644934,277,0.1368286395796287,42,0.1366770388584079,1,10,2019,10
40.134620826,-123.8304023455,271,0.1368302958132476,42,0.1366786949711564,1,10,2019,10
36.8915533725,-118.5340175126,267,0.1330773809707759,52,0.1329262976666665,1,7,2010,8
36.529489201,-118.7744452804,43,0.1330242792885092,52,0.13287303916707,1,12,2018,41
34.5261015,-119.1792758,267,0.1323288633391839,52,0.1321769983609291,0,4,2020,43
41.2996277778,-124.0222722222,272,0.1374238915715593,42,0.1372725362058039,1,4,2020,10
37.742675,-119.59236333,185,0.1339159006380034,42,0.1337647636299466,1,4,2020,19
34.5528871855,-118.8999269955,267,0.1322166652157694,42,0.1320648784516597,1,4,2020,43
36.5561302283,-118.7474279538,43,0.1330240650554557,52,0.1328728388761305,1,7,2019,41
36.8464102394,-118.5339635599,271,0.1330575393483309,42,0.1329064442916988,1,7,2019,8
39.3523406944,-120.2399732778,81,0.1349074019253215,22,0.134756513049363,1,4,2020,24
39.3512302778,-120.2294555,81,0.1349023053268165,22,0.1347514188891329,1,4,2020,24
40.6691093866,-121.0971244201,271,0.1358626034821253,42,0.1357118312392427,0,4,2020,14
36.11601383,-118.55041333,43,0.1327445487904216,42,0.1325932590690976,1,4,2020,41
39.8518219057,-122.6594881737,185,0.1361898739851824,52,0.1360384947383986,0,3,2020,39
40.502913,-121.448601,180,0.1359433000908955,42,0.135792394776849,1,8,2011,34
38.9279351463,-119.9931643676,264,0.1346125078631099,11,0.1344615734770167,1,7,2017,7
38.3146489088,-123.02941161,201,0.1356832125723262,52,0.1355313510720915,0,10,2019,38
37.7432645192,-119.5666187456,185,0.1339048453013217,52,0.1337537151035979,1,4,2020,19
36.5989383905,-118.7124072013,43,0.1330274209568297,42,0.1328762150115167,1,8,2019,41
37.64601333,-118.99723833,265,0.1336121191926357,42,0.1334611115365858,1,4,2020,16
39.52707167,-121.01543333,186,0.1353242998192435,21,0.1351732558834409,0,4,2020,35
36.7931276149,-118.6634681007,265,0.1330910599200094,52,0.1329399172610764,1,11,2019,8
34.2506479722,-117.2599309722,271,0.1313597359624997,52,0.1312082933939608,1,4,2020,31
39.2866953928,-120.1259337087,185,0.1348285502720906,42,0.1346776740275248,1,4,2020,27
40.135225,-123.8299533333,271,0.1368303608181183,42,0.1366787602399083,1,3,2020,10
40.135205,-123.829935,276,0.1368303439907883,42,0.136678743412099,1,3,2020,10
40.134565,-123.8298366667,271,0.1368300213943755,42,0.1366784206789009,1,3,2020,10
40.1343033333,-123.8289066667,265,0.1368294961454605,42,0.1366778955953498,1,3,2020,10
40.1342966667,-123.828995,266,0.1368295322875763,42,0.1366779317138178,1,3,2020,10
40.133245,-123.8284233333,275,0.1368288209016067,42,0.1366772202050635,1,3,2020,10
40.134415,-123.8298266667,270,0.1368299515535667,42,0.1366783508027882,1,3,2020,10
40.134525,-123.8297616667,263,0.1368299707935749,42,0.136678370086675,1,3,2020,10
40.1344683333,-123.829745,264,0.1368299387114099,42,0.1366783379943783,1,3,2020,10
40.13523,-123.82992,270,0.1368303482630814,42,0.136678747694421,1,3,2020,10
40.1345066667,-123.8298233333,264,0.1368299900589123,42,0.1366783893320572,1,3,2020,10
40.1342966667,-123.828995,262,0.1368295322875763,42,0.1366779317138178,1,3,2020,10
40.1336116667,-123.8285316667,264,0.136829028708714,42,0.1366774280776067,1,3,2020,10
40.133245,-123.8284233333,266,0.1368288209016067,42,0.1366772202050635,1,3,2020,10
40.1334216667,-123.8291416667,264,0.13682921550759,42,0.1366776146769089,1,3,2020,10
40.1343145055,-123.8284614889,263,0.1368293042177128,42,0.136677703781132,1,3,2020,10
40.1339946043,-123.828631082,270,0.1368292396697845,42,0.1366776391104301,1,3,2020,10
40.134485,-123.8283966667,262,0.1368293499204516,42,0.1366777495429465,1,3,2020,10
40.1340110096,-123.8282126574,269,0.1368290618511695,42,0.1366774614000101,1,3,2020,10
40.13277,-123.82942,270,0.1368290543383304,42,0.1366774532742489,1,4,2020,10
40.13286,-123.8294083333,265,0.1368290884326675,42,0.136677487394162,1,4,2020,10
40.1328533333,-123.8293783333,275,0.1368290722628746,42,0.1366774712301503,1,4,2020,10
40.132985,-123.8293816667,269,0.1368291311605823,42,0.1366775301602009,1,4,2020,10
40.133,-123.8294066667,264,0.1368291487544217,42,0.1366775477516021,1,4,2020,10
40.133095,-123.82962,274,0.1368292844961461,42,0.1366776834642059,1,4,2020,10
40.1333016667,-123.829685,269,0.1368294033649922,42,0.1366778023689542,1,4,2020,10
40.1335316951,-123.8293463791,274,0.1368293539925154,42,0.1366777531386437,1,4,2020,10
40.134035,-123.8293083333,269,0.1368295566816656,42,0.1366779559640579,1,4,2020,10
40.1324933333,-123.8289383333,270,0.1368287207425846,42,0.1366771197285878,1,4,2020,10
40.132935,-123.82933,274,0.1368290865134512,42,0.1366774855133221,1,4,2020,10
40.1328933333,-123.8292883333,275,0.1368290499214835,42,0.1366774489212192,1,4,2020,10
40.1341566667,-123.8287633333,264,0.136829368815404,42,0.1366777682639889,1,4,2020,10
40.1337566667,-123.8288,270,0.1368292105708838,42,0.1366776099095739,1,4,2020,10
40.1346847794,-123.8296173354,262,0.1368299766739732,42,0.1366783760432224,1,4,2020,10
40.1347686182,-123.8292156503,263,0.1368298356653569,42,0.1366782351556262,1,4,2020,10
40.1339916667,-123.8285233333,274,0.1368291907559525,42,0.136677590222655,1,4,2020,10
39.33073333,-123.67131167,267,0.1364096638021925,42,0.1362578998261299,1,4,2020,20
37.8232423992,-119.8732077665,19,0.1340747054890374,52,0.1339235168139498,1,6,2016,42
36.7595274904,-118.7279932275,275,0.1331046865751664,42,0.1329535183920806,1,6,2016,8
34.8540609639,-119.1604015896,265,0.132463119919535,42,0.1323113449137927,1,7,2018,0
34.5342991129,-118.9561269965,267,0.1322334853643657,52,0.1320816794095776,1,4,2020,43
37.7324216667,-119.5588833333,185,0.1338966883996601,52,0.1337455573954818,1,8,2018,19
36.7925616863,-118.5942083581,270,0.1330603738841364,42,0.1329092491011328,1,6,2017,8
34.1742683947,-118.0448408425,201,0.131673193084888,23,0.1315215270332088,1,5,2020,15
37.8651011,-119.5383294,185,0.1339458885260532,52,0.1337947971948491,1,5,2017,19
40.1059894,-124.11647687,269,0.136944343548805,42,0.13679266449015,1,3,2020,10
34.5852644446,-118.9025181839,267,0.1322319005011017,52,0.1320801214970352,1,5,2020,43
41.1418420629,-123.8893293589,269,0.1372962696364296,71,0.1371449077921834,1,5,2020,10
34.5688605866,-118.8919792007,267,0.1322200933933169,42,0.1320683128158594,1,5,2020,43
40.757812573,-121.0912813502,268,0.1358991501824583,42,0.1357484021755112,1,5,2020,14
34.153242005,-117.9864994029,201,0.1316382188935,24,0.1314865623854214,1,4,2020,15
40.1323058108,-123.8289946731,274,0.1368286638643835,42,0.136677062789131,1,3,2020,10
40.1323058108,-123.8289946731,263,0.1368286638643835,42,0.136677062789131,1,4,2020,10
40.132382193,-123.8277881273,268,0.1368281637950252,42,0.1366765630390802,1,4,2020,10
40.13373,-123.8296633333,275,0.1368295805968754,42,0.1366779797141394,1,4,2020,10
40.1336716667,-123.8294416667,268,0.1368294571628855,42,0.1366778563205805,1,4,2020,10
34.4190195492,-119.5183273532,272,0.1324328548316707,11,0.1322808759887909,1,4,2020,33
39.3292660244,-120.2105213679,81,0.1348843432805466,42,0.1347334560873957,1,5,2020,24
40.9624614584,-124.0888149651,268,0.1373058155382277,21,0.1371543587522446,1,5,2020,10
40.7528788482,-124.1482661292,269,0.1372405238728257,81,0.1370889995857289,1,6,2017,10
38.05025,-120.3086222222,19,0.1343657527677109,42,0.1342145106667468,0,4,2020,42
39.4262603748,-123.7387158865,263,0.136481097482146,42,0.1363293408846841,0,5,2020,20
38.2409321525,-119.9569144074,19,0.1342947337112571,52,0.1341436313363828,1,6,2017,42
35.2154548637,-120.5639919592,267,0.1332430022401637,52,0.1330909653079959,1,5,2020,32
37.7447407917,-119.5950578425,185,0.1339179911871796,42,0.133766854017163,1,4,2020,19
38.911045,-119.95783833,266,0.1345895931311996,42,0.1344386635413342,1,5,2020,7
40.1335526278,-123.8292521652,267,0.1368293214725169,42,0.1366777206473496,1,5,2020,10
39.3130194903,-123.6652448634,266,0.1363992672271404,90,0.136247500287513,0,7,2018,20
39.4043299803,-120.0217783915,81,0.1348347419008782,52,0.134683923033475,1,5,2020,24
37.68605833,-119.73124667,185,0.133952126112445,71,0.1338009385834827,1,11,2019,19
40.1320433201,-123.8283080276,274,0.1368282458354105,42,0.1366766448647916,1,11,2019,10
40.1326810976,-123.8284688764,268,0.1368285950981625,42,0.1366769942482231,1,12,2019,10
38.912625,-120.01735,265,0.134616376733323,21,0.1344654321292978,1,5,2020,7
38.91343667,-120.02020283,267,0.134617984451538,21,0.1344670393179839,1,5,2020,7
35.1816696675,-120.4714927298,304,0.1331872361844688,71,0.1330352137993632,0,5,2020,32
34.8748159921,-119.2874674593,304,0.132528456063139,52,0.1323766540427862,0,5,2020,12
34.7270086315,-119.1719056574,267,0.1324129456098456,52,0.1322611346771483,1,5,2020,43
37.6881127689,-119.5451589121,185,0.1338712163744924,42,0.1337200774474878,1,5,2020,19
37.7455701,-119.5936038,185,0.1339177160001539,42,0.1337665794207634,1,6,2019,19
40.835035588,-124.1338246577,266,0.137270019387895,11,0.1371185193498,0,5,2020,10
40.1324350139,-123.8298743539,273,0.1368291090988875,42,0.1366775078374155,1,11,2019,10
38.8349284225,-120.0172090962,267,0.1345821478892277,95,0.1344311832696795,1,5,2020,7
34.4561555556,-118.9232388889,267,0.1321849205978239,82,0.1320331027178393,1,5,2020,43
34.4581555556,-118.9229666667,267,0.1321856697150064,82,0.132033852424712,1,5,2020,43
40.206915,-120.669477,180,0.1354718086565677,52,0.1353210284298036,0,4,2020,28
36.0900831684,-118.43283422,43,0.1326814253843803,42,0.132530159418425,0,5,2018,41
39.0620805,-120.140175,259,0.1347359575095221,42,0.1345850196539156,1,5,2020,7
38.8658212022,-121.0646876107,185,0.1350558232594345,42,0.1349045971501775,1,5,2020,27
40.6640459831,-120.9782093693,266,0.1358083600159802,42,0.1356576172119705,1,5,2020,14
40.1319490667,-123.8279465033,261,0.1368280449079957,42,0.1366764440035404,1,12,2019,10
40.6409096757,-120.9767446103,272,0.1357975185813264,52,0.1356467702241503,1,5,2020,14
34.6397781887,-118.5259355194,201,0.132088899808012,52,0.1319372315145818,1,5,2020,15
34.1561555,-117.97817167,201,0.131635804621152,24,0.1314841510239368,1,5,2020,15
41.13469977,-124.16021703,265,0.1374125894681805,11,0.137261158196898,1,5,2020,10
41.13384075,-124.1518668273,264,0.137408530548627,52,0.1372571011426186,1,5,2020,10
40.91973667,-122.37315333,180,0.136532036209785,42,0.1363810007311748,0,5,2020,34
37.752028279,-119.7968886818,185,0.1340099183959535,52,0.1338587309925824,1,5,2018,19
37.7555180983,-119.7983449496,185,0.1340120889530015,52,0.133860902076245,1,5,2018,19
39.452255,-123.18129667,265,0.1362457423738002,43,0.1360941310032604,0,5,2020,20
40.3333086361,-123.9358905404,262,0.1369635900746244,42,0.1368120130390025,1,8,2016,10
40.441995,-121.4281616667,180,0.1359075393433881,42,0.1357566237034741,1,7,2019,28
38.9135158041,-120.0199737786,266,0.1346179188335217,21,0.1344669737797229,1,5,2020,7
40.1326971612,-123.8283788624,262,0.1368285623112526,42,0.1366769614877464,1,12,2015,10
40.130544453,-123.8277026048,266,0.1368273244896114,42,0.1366757232919325,1,3,2016,10
39.8259656837,-120.4589823633,180,0.1352118465760454,42,0.1350610229227965,0,5,2020,28
40.5234735194,-122.4586670744,180,0.1363956542930306,52,0.1362444963790793,0,4,2015,34
36.4863668,-118.5657516,43,0.1329135658872266,31,0.1327623687153275,1,5,2008,41
