date,datatype,station,value
2022-06-05,TMAX,GHCND:USS0019L39S,65.0
2022-06-05,TMIN,GHCND:USS0019L39S,50.0
2022-06-06,PRCP,GHCND:US1CAAL0012,0.0
2022-06-06,PRCP,GHCND:US1CASD0053,0.0
2022-06-06,PRCP,GHCND:US1CASK0020,0.0
2022-06-06,PRCP,GHCND:US1CASZ0052,0.1
2022-06-06,PRCP,GHCND:USC00041697,0.21
2022-06-06,TMAX,GHCND:USC00041697,70.0
2022-06-06,TMIN,GHCND:USC00041697,47.0
2022-06-06,TMAX,GHCND:USR0000CBAR,65.0
2022-06-06,TMIN,GHCND:USR0000CBAR,51.0
2022-06-06,TMAX,GHCND:USR0000CCRE,76.0
2022-06-06,TMIN,GHCND:USR0000CCRE,43.0
2022-06-06,TMAX,GHCND:USR0000CDGR,70.0
2022-06-06,TMIN,GHCND:USR0000CDGR,43.0
2022-06-06,TMAX,GHCND:USR0000CHAY,76.0
2022-06-06,TMIN,GHCND:USR0000CHAY,45.0
2022-06-06,TMAX,GHCND:USR0000CHNM,80.0
2022-06-06,TMIN,GHCND:USR0000CHNM,51.0
2022-06-06,TMAX,GHCND:USR0000CSNL,88.0
2022-06-06,TMIN,GHCND:USR0000CSNL,61.0
2022-06-06,PRCP,GHCND:USS0019L39S,0.0
2022-06-06,TMAX,GHCND:USS0019L39S,76.0
2022-06-06,TMIN,GHCND:USS0019L39S,46.0
2022-06-07,PRCP,GHCND:US1CAAL0012,0.0
2022-06-07,PRCP,GHCND:US1CASD0053,0.0
2022-06-07,PRCP,GHCND:US1CASK0020,0.0
2022-06-07,PRCP,GHCND:USC00041697,0.0
2022-06-07,TMAX,GHCND:USC00041697,83.0
2022-06-07,TMAX,GHCND:USR0000CBAR,71.0
2022-06-07,TMIN,GHCND:USR0000CBAR,48.0
2022-06-07,TMAX,GHCND:USR0000CCRE,82.0
2022-06-07,TMIN,GHCND:USR0000CCRE,33.0
2022-06-07,TMAX,GHCND:USR0000CDGR,79.0
2022-06-07,TMIN,GHCND:USR0000CDGR,42.0
2022-06-07,TMAX,GHCND:USR0000CHAY,85.0
2022-06-07,TMIN,GHCND:USR0000CHAY,41.0
2022-06-07,TMAX,GHCND:USR0000CHNM,83.0
2022-06-07,TMIN,GHCND:USR0000CHNM,52.0
2022-06-07,TMAX,GHCND:USR0000CSNL,94.0
2022-06-07,TMIN,GHCND:USR0000CSNL,52.0
2022-06-07,PRCP,GHCND:USS0019L39S,0.0
2022-06-07,TMAX,GHCND:USS0019L39S,79.0
2022-06-07,TMIN,GHCND:USS0019L39S,43.0
2022-06-08,PRCP,GHCND:US1CAAL0012,0.0
2022-06-08,PRCP,GHCND:US1CASD0053,0.0
2022-06-08,PRCP,GHCND:US1CASK0020,0.02
2022-06-08,PRCP,GHCND:USC00041697,0.0
2022-06-08,TMAX,GHCND:USC00041697,86.0
2022-06-08,TMIN,GHCND:USC00041697,53.0
2022-06-08,TMAX,GHCND:USR0000CBAR,69.0
2022-06-08,TMIN,GHCND:USR0000CBAR,51.0
2022-06-08,TMAX,GHCND:USR0000CCRE,82.0
2022-06-08,TMIN,GHCND:USR0000CCRE,36.0
2022-06-08,TMAX,GHCND:USR0000CDGR,76.0
2022-06-08,TMIN,GHCND:USR0000CDGR,55.0
2022-06-08,TMAX,GHCND:USR0000CHAY,85.0
2022-06-08,TMIN,GHCND:USR0000CHAY,51.0
2022-06-08,TMAX,GHCND:USR0000CHNM,82.0
2022-06-08,TMIN,GHCND:USR0000CHNM,60.0
2022-06-08,TMAX,GHCND:USR0000CSNL,92.0
2022-06-08,TMIN,GHCND:USR0000CSNL,50.0
2022-06-08,PRCP,GHCND:USS0019L39S,0.0
2022-06-08,TMAX,GHCND:USS0019L39S,78.0
2022-06-08,TMIN,GHCND:USS0019L39S,52.0
2022-06-09,PRCP,GHCND:US1CAAL0012,0.0
2022-06-09,PRCP,GHCND:US1CASD0053,0.0
2022-06-09,PRCP,GHCND:US1CASK0020,0.0
2022-06-09,PRCP,GHCND:USC00041697,0.0
2022-06-09,TMAX,GHCND:USR0000CBAR,78.0
2022-06-09,TMIN,GHCND:USR0000CBAR,49.0
2022-06-09,TMAX,GHCND:USR0000CCRE,84.0
2022-06-09,TMIN,GHCND:USR0000CCRE,40.0
2022-06-09,TMAX,GHCND:USR0000CDGR,80.0
2022-06-09,TMIN,GHCND:USR0000CDGR,47.0
2022-06-09,TMAX,GHCND:USR0000CHAY,88.0
2022-06-09,TMIN,GHCND:USR0000CHAY,43.0
2022-06-09,TMAX,GHCND:USR0000CHNM,81.0
2022-06-09,TMIN,GHCND:USR0000CHNM,57.0
2022-06-09,TMAX,GHCND:USR0000CSNL,96.0
2022-06-09,TMIN,GHCND:USR0000CSNL,57.0
2022-06-09,PRCP,GHCND:USS0019L39S,0.0
2022-06-09,TMAX,GHCND:USS0019L39S,85.0
2022-06-09,TMIN,GHCND:USS0019L39S,51.0
2022-06-10,PRCP,GHCND:US1CAAL0012,0.0
2022-06-10,PRCP,GHCND:US1CASD0053,0.0
2022-06-10,PRCP,GHCND:US1CASK0020,0.0
2022-06-10,PRCP,GHCND:USC00041697,0.0
2022-06-10,TMAX,GHCND:USC00041697,89.0
2022-06-10,TMIN,GHCND:USC00041697,55.0
2022-06-10,TMAX,GHCND:USR0000CBAR,85.0
2022-06-10,TMIN,GHCND:USR0000CBAR,59.0
2022-06-10,TMAX,GHCND:USR0000CCRE,85.0
2022-06-10,TMIN,GHCND:USR0000CCRE,42.0
2022-06-10,TMAX,GHCND:USR0000CDGR,83.0
2022-06-10,TMIN,GHCND:USR0000CDGR,54.0
2022-06-10,TMAX,GHCND:USR0000CHAY,86.0
2022-06-10,TMIN,GHCND:USR0000CHAY,50.0
2022-06-10,TMAX,GHCND:USR0000CHNM,85.0
2022-06-10,TMIN,GHCND:USR0000CHNM,68.0
2022-06-10,TMAX,GHCND:USR0000CSNL,102.0
2022-06-10,TMIN,GHCND:USR0000CSNL,58.0
2022-06-10,PRCP,GHCND:USS0019L39S,0.0
2022-06-10,TMAX,GHCND:USS0019L39S,85.0
2022-06-10,TMIN,GHCND:USS0019L39S,54.0
2022-06-11,PRCP,GHCND:US1CAAL0012,0.0
2022-06-11,PRCP,GHCND:US1CASD0053,0.0
2022-06-11,PRCP,GHCND:US1CASK0020,0.0
2022-06-11,PRCP,GHCND:USC00041697,0.0
2022-06-11,TMAX,GHCND:USR0000CBAR,79.0
2022-06-11,TMIN,GHCND:USR0000CBAR,57.0
2022-06-11,TMAX,GHCND:USR0000CCRE,81.0
2022-06-11,TMIN,GHCND:USR0000CCRE,43.0
2022-06-11,TMAX,GHCND:USR0000CDGR,78.0
2022-06-11,TMIN,GHCND:USR0000CDGR,55.0
2022-06-11,TMAX,GHCND:USR0000CHAY,83.0
2022-06-11,TMIN,GHCND:USR0000CHAY,54.0
2022-06-11,TMAX,GHCND:USR0000CHNM,87.0
2022-06-11,TMIN,GHCND:USR0000CHNM,62.0
2022-06-11,TMAX,GHCND:USR0000CSNL,101.0
2022-06-11,TMIN,GHCND:USR0000CSNL,58.0
2022-06-11,PRCP,GHCND:USS0019L39S,0.0
2022-06-11,TMAX,GHCND:USS0019L39S,81.0
2022-06-11,TMIN,GHCND:USS0019L39S,58.0
2022-06-12,PRCP,GHCND:US1CAAL0012,0.0
2022-06-12,PRCP,GHCND:US1CASD0053,0.0
2022-06-12,PRCP,GHCND:US1CASK0020,0.11
2022-06-12,PRCP,GHCND:USC00041697,0.0
2022-06-12,TMAX,GHCND:USC00041697,93.0
2022-06-12,TMIN,GHCND:USC00041697,58.0
2022-06-12,TMAX,GHCND:USR0000CBAR,70.0
2022-06-12,TMIN,GHCND:USR0000CBAR,50.0
2022-06-12,TMAX,GHCND:USR0000CCRE,70.0
2022-06-12,TMIN,GHCND:USR0000CCRE,48.0
2022-06-12,TMAX,GHCND:USR0000CDGR,58.0
2022-06-12,TMIN,GHCND:USR0000CDGR,39.0
2022-06-12,TMAX,GHCND:USR0000CHAY,65.0
2022-06-12,TMIN,GHCND:USR0000CHAY,44.0
2022-06-12,TMAX,GHCND:USR0000CHNM,88.0
2022-06-12,TMIN,GHCND:USR0000CHNM,59.0
2022-06-12,TMAX,GHCND:USR0000CSNL,90.0
2022-06-12,TMIN,GHCND:USR0000CSNL,60.0
2022-06-12,PRCP,GHCND:USS0019L39S,0.1
2022-06-12,TMAX,GHCND:USS0019L39S,66.0
2022-06-12,TMIN,GHCND:USS0019L39S,52.0
2022-06-13,PRCP,GHCND:US1CAAL0012,0.0
2022-06-13,PRCP,GHCND:US1CASD0053,0.0
2022-06-13,PRCP,GHCND:US1CASK0020,0.04
2022-06-13,PRCP,GHCND:USC00041697,0.0
2022-06-13,TMAX,GHCND:USR0000CBAR,65.0
2022-06-13,TMIN,GHCND:USR0000CBAR,48.0
2022-06-13,TMAX,GHCND:USR0000CCRE,65.0
2022-06-13,TMIN,GHCND:USR0000CCRE,44.0
2022-06-13,TMAX,GHCND:USR0000CDGR,56.0
2022-06-13,TMIN,GHCND:USR0000CDGR,33.0
2022-06-13,TMAX,GHCND:USR0000CHAY,70.0
2022-06-13,TMIN,GHCND:USR0000CHAY,45.0
2022-06-13,TMAX,GHCND:USR0000CHNM,78.0
2022-06-13,TMIN,GHCND:USR0000CHNM,54.0
2022-06-13,TMAX,GHCND:USR0000CSNL,83.0
2022-06-13,TMIN,GHCND:USR0000CSNL,50.0
2022-06-13,PRCP,GHCND:USS0019L39S,0.0
2022-06-13,TMAX,GHCND:USS0019L39S,65.0
2022-06-13,TMIN,GHCND:USS0019L39S,42.0
2022-06-14,PRCP,GHCND:US1CAAL0012,0.0
2022-06-14,PRCP,GHCND:US1CASD0053,0.0
2022-06-14,PRCP,GHCND:US1CASK0020,0.0
2022-06-14,PRCP,GHCND:USC00041697,0.03
2022-06-14,TMAX,GHCND:USC00041697,76.0
2022-06-14,TMIN,GHCND:USC00041697,47.0
2022-06-14,TMAX,GHCND:USR0000CBAR,77.0
2022-06-14,TMIN,GHCND:USR0000CBAR,48.0
2022-06-14,TMAX,GHCND:USR0000CCRE,74.0
2022-06-14,TMIN,GHCND:USR0000CCRE,30.0
2022-06-14,TMAX,GHCND:USR0000CDGR,64.0
2022-06-14,TMIN,GHCND:USR0000CDGR,32.0
2022-06-14,TMAX,GHCND:USR0000CHAY,80.0
2022-06-14,TMIN,GHCND:USR0000CHAY,42.0
2022-06-14,TMAX,GHCND:USR0000CHNM,74.0
2022-06-14,TMIN,GHCND:USR0000CHNM,48.0
2022-06-14,TMAX,GHCND:USR0000CSNL,88.0
2022-06-14,TMIN,GHCND:USR0000CSNL,57.0
2022-06-14,PRCP,GHCND:USS0019L39S,0.1
2022-06-14,TMAX,GHCND:USS0019L39S,72.0
2022-06-14,TMIN,GHCND:USS0019L39S,36.0
2022-06-15,PRCP,GHCND:US1CAAL0012,0.0
2022-06-15,PRCP,GHCND:US1CASD0053,0.0
2022-06-15,PRCP,GHCND:US1CASK0020,0.0
2022-06-15,PRCP,GHCND:USC00041697,0.0
2022-06-15,TMAX,GHCND:USR0000CBAR,74.0
2022-06-15,TMIN,GHCND:USR0000CBAR,49.0
2022-06-15,TMAX,GHCND:USR0000CCRE,83.0
2022-06-15,TMIN,GHCND:USR0000CCRE,31.0
2022-06-15,TMAX,GHCND:USR0000CDGR,80.0
2022-06-15,TMIN,GHCND:USR0000CDGR,38.0
2022-06-15,TMAX,GHCND:USR0000CHAY,86.0
2022-06-15,TMIN,GHCND:USR0000CHAY,42.0
2022-06-15,TMAX,GHCND:USR0000CHNM,81.0
2022-06-15,TMIN,GHCND:USR0000CHNM,48.0
2022-06-15,TMAX,GHCND:USR0000CSNL,96.0
2022-06-15,TMIN,GHCND:USR0000CSNL,50.0
2022-06-15,PRCP,GHCND:USS0019L39S,0.0
2022-06-15,TMAX,GHCND:USS0019L39S,82.0
2022-06-15,TMIN,GHCND:USS0019L39S,43.0
2022-06-16,PRCP,GHCND:US1CAAL0012,0.0
2022-06-16,PRCP,GHCND:US1CASD0053,0.0
2022-06-16,PRCP,GHCND:US1CASK0020,0.0
2022-06-16,PRCP,GHCND:USC00041697,0.0
2022-06-16,TMAX,GHCND:USC00041697,87.0
2022-06-16,TMIN,GHCND:USC00041697,52.0
2022-06-16,TMAX,GHCND:USR0000CBAR,63.0
2022-06-16,TMIN,GHCND:USR0000CBAR,50.0
2022-06-16,TMAX,GHCND:USR0000CCRE,76.0
2022-06-16,TMIN,GHCND:USR0000CCRE,46.0
2022-06-16,TMAX,GHCND:USR0000CDGR,72.0
2022-06-16,TMIN,GHCND:USR0000CDGR,45.0
2022-06-16,TMAX,GHCND:USR0000CHAY,71.0
2022-06-16,TMIN,GHCND:USR0000CHAY,47.0
2022-06-16,TMAX,GHCND:USR0000CHNM,83.0
2022-06-16,TMIN,GHCND:USR0000CHNM,63.0
2022-06-16,TMAX,GHCND:USR0000CSNL,90.0
2022-06-16,TMIN,GHCND:USR0000CSNL,53.0
2022-06-16,PRCP,GHCND:USS0019L39S,0.0
2022-06-16,TMAX,GHCND:USS0019L39S,75.0
2022-06-16,TMIN,GHCND:USS0019L39S,56.0
2022-06-17,PRCP,GHCND:US1CAAL0012,0.0
2022-06-17,PRCP,GHCND:US1CASD0053,0.0
2022-06-17,PRCP,GHCND:US1CASK0020,0.01
2022-06-17,PRCP,GHCND:USC00041697,0.0
2022-06-17,TMAX,GHCND:USR0000CBAR,64.0
2022-06-17,TMIN,GHCND:USR0000CBAR,51.0
2022-06-17,TMAX,GHCND:USR0000CCRE,56.0
2022-06-17,TMIN,GHCND:USR0000CCRE,38.0
2022-06-17,TMAX,GHCND:USR0000CDGR,62.0
2022-06-17,TMIN,GHCND:USR0000CDGR,42.0
2022-06-17,TMAX,GHCND:USR0000CHAY,64.0
2022-06-17,TMIN,GHCND:USR0000CHAY,41.0
2022-06-17,TMAX,GHCND:USR0000CHNM,67.0
2022-06-17,TMIN,GHCND:USR0000CHNM,46.0
2022-06-17,TMAX,GHCND:USR0000CSNL,76.0
2022-06-17,TMIN,GHCND:USR0000CSNL,50.0
2022-06-17,PRCP,GHCND:USS0019L39S,0.0
2022-06-17,TMAX,GHCND:USS0019L39S,59.0
2022-06-17,TMIN,GHCND:USS0019L39S,43.0
2022-06-18,PRCP,GHCND:US1CAAL0012,0.0
2022-06-18,PRCP,GHCND:US1CASD0053,0.0
2022-06-18,PRCP,GHCND:US1CASK0020,0.43
2022-06-18,PRCP,GHCND:USC00041697,0.0
2022-06-18,TMAX,GHCND:USR0000CBAR,62.0
2022-06-18,TMIN,GHCND:USR0000CBAR,48.0
2022-06-18,TMAX,GHCND:USR0000CCRE,56.0
2022-06-18,TMIN,GHCND:USR0000CCRE,32.0
2022-06-18,TMAX,GHCND:USR0000CDGR,54.0
2022-06-18,TMIN,GHCND:USR0000CDGR,37.0
2022-06-18,TMAX,GHCND:USR0000CHAY,71.0
2022-06-18,TMIN,GHCND:USR0000CHAY,41.0
2022-06-18,TMAX,GHCND:USR0000CHNM,65.0
2022-06-18,TMIN,GHCND:USR0000CHNM,45.0
2022-06-18,TMAX,GHCND:USR0000CSNL,78.0
2022-06-18,TMIN,GHCND:USR0000CSNL,47.0
2022-06-18,PRCP,GHCND:USS0019L39S,0.0
2022-06-18,TMAX,GHCND:USS0019L39S,56.0
2022-06-18,TMIN,GHCND:USS0019L39S,38.0
2022-06-19,PRCP,GHCND:US1CAAL0012,0.0
2022-06-19,PRCP,GHCND:US1CASD0053,0.0
2022-06-19,PRCP,GHCND:US1CASK0020,0.0
2022-06-19,PRCP,GHCND:USC00041697,0.0
2022-06-19,TMAX,GHCND:USC00041697,86.0
2022-06-19,TMIN,GHCND:USC00041697,39.0
2022-06-19,TMAX,GHCND:USR0000CBAR,78.0
2022-06-19,TMIN,GHCND:USR0000CBAR,47.0
2022-06-19,TMAX,GHCND:USR0000CCRE,63.0
2022-06-19,TMIN,GHCND:USR0000CCRE,22.0
2022-06-19,TMAX,GHCND:USR0000CDGR,61.0
2022-06-19,TMIN,GHCND:USR0000CDGR,35.0
2022-06-19,TMAX,GHCND:USR0000CHAY,77.0
2022-06-19,TMIN,GHCND:USR0000CHAY,36.0
2022-06-19,TMAX,GHCND:USR0000CHNM,65.0
2022-06-19,TMIN,GHCND:USR0000CHNM,39.0
2022-06-19,TMAX,GHCND:USR0000CSNL,85.0
2022-06-19,TMIN,GHCND:USR0000CSNL,47.0
2022-06-19,PRCP,GHCND:USS0019L39S,0.0
2022-06-19,TMAX,GHCND:USS0019L39S,64.0
2022-06-19,TMIN,GHCND:USS0019L39S,34.0
2022-06-20,PRCP,GHCND:US1CAAL0012,0.0
2022-06-20,PRCP,GHCND:US1CASD0053,0.0
2022-06-20,PRCP,GHCND:US1CASK0020,0.0
2022-06-20,PRCP,GHCND:USC00041697,0.0
2022-06-20,TMAX,GHCND:USC00041697,73.0
2022-06-20,TMIN,GHCND:USC00041697,48.0
2022-06-20,TMAX,GHCND:USR0000CBAR,85.0
2022-06-20,TMIN,GHCND:USR0000CBAR,49.0
2022-06-20,TMAX,GHCND:USR0000CCRE,71.0
2022-06-20,TMIN,GHCND:USR0000CCRE,25.0
2022-06-20,TMAX,GHCND:USR0000CDGR,70.0
2022-06-20,TMIN,GHCND:USR0000CDGR,39.0
2022-06-20,TMAX,GHCND:USR0000CHAY,86.0
2022-06-20,TMIN,GHCND:USR0000CHAY,43.0
2022-06-20,TMAX,GHCND:USR0000CHNM,72.0
2022-06-20,TMIN,GHCND:USR0000CHNM,46.0
2022-06-20,TMAX,GHCND:USR0000CSNL,91.0
2022-06-20,TMIN,GHCND:USR0000CSNL,51.0
2022-06-20,PRCP,GHCND:USS0019L39S,0.0
2022-06-20,TMAX,GHCND:USS0019L39S,68.0
2022-06-20,TMIN,GHCND:USS0019L39S,39.0
2022-06-21,PRCP,GHCND:US1CAAL0012,0.0
2022-06-21,PRCP,GHCND:US1CASD0053,0.0
2022-06-21,PRCP,GHCND:US1CASK0020,0.0
2022-06-21,PRCP,GHCND:USC00041697,0.0
2022-06-21,TMAX,GHCND:USC00041697,81.0
2022-06-21,TMIN,GHCND:USC00041697,55.0
2022-06-21,TMAX,GHCND:USR0000CBAR,99.0
2022-06-21,TMIN,GHCND:USR0000CBAR,67.0
2022-06-21,TMAX,GHCND:USR0000CCRE,77.0
2022-06-21,TMIN,GHCND:USR0000CCRE,33.0
2022-06-21,TMAX,GHCND:USR0000CDGR,81.0
2022-06-21,TMIN,GHCND:USR0000CDGR,49.0
2022-06-21,TMAX,GHCND:USR0000CHAY,96.0
2022-06-21,TMIN,GHCND:USR0000CHAY,41.0
2022-06-21,TMAX,GHCND:USR0000CHNM,79.0
2022-06-21,TMIN,GHCND:USR0000CHNM,46.0
2022-06-21,TMAX,GHCND:USR0000CSNL,99.0
2022-06-21,TMIN,GHCND:USR0000CSNL,54.0
2022-06-21,PRCP,GHCND:USS0019L39S,0.0
2022-06-21,TMAX,GHCND:USS0019L39S,76.0
2022-06-21,TMIN,GHCND:USS0019L39S,44.0
2022-06-22,PRCP,GHCND:US1CAAL0012,0.0
2022-06-22,PRCP,GHCND:US1CASD0053,0.0
2022-06-22,PRCP,GHCND:US1CASK0020,0.0
2022-06-22,PRCP,GHCND:USC00041697,0.0
2022-06-22,TMAX,GHCND:USC00041697,90.0
2022-06-22,TMIN,GHCND:USC00041697,58.0
2022-06-22,TMAX,GHCND:USR0000CBAR,92.0
2022-06-22,TMIN,GHCND:USR0000CBAR,66.0
2022-06-22,TMAX,GHCND:USR0000CCRE,67.0
2022-06-22,TMIN,GHCND:USR0000CCRE,33.0
2022-06-22,TMAX,GHCND:USR0000CDGR,87.0
2022-06-22,TMIN,GHCND:USR0000CDGR,52.0
2022-06-22,TMAX,GHCND:USR0000CHAY,99.0
2022-06-22,TMIN,GHCND:USR0000CHAY,44.0
2022-06-22,TMAX,GHCND:USR0000CHNM,65.0
2022-06-22,TMIN,GHCND:USR0000CHNM,55.0
2022-06-22,TMAX,GHCND:USR0000CSNL,98.0
2022-06-22,TMIN,GHCND:USR0000CSNL,65.0
2022-06-22,PRCP,GHCND:USS0019L39S,0.0
2022-06-22,TMAX,GHCND:USS0019L39S,78.0
2022-06-22,TMIN,GHCND:USS0019L39S,49.0
2022-06-23,PRCP,GHCND:US1CAAL0012,0.0
2022-06-23,PRCP,GHCND:US1CASD0053,0.0
2022-06-23,PRCP,GHCND:US1CASK0020,0.0
2022-06-23,PRCP,GHCND:USC00041697,0.0
2022-06-23,TMAX,GHCND:USR0000CBAR,91.0
2022-06-23,TMIN,GHCND:USR0000CBAR,55.0
2022-06-23,TMAX,GHCND:USR0000CCRE,70.0
2022-06-23,TMIN,GHCND:USR0000CCRE,34.0
2022-06-23,TMAX,GHCND:USR0000CDGR,84.0
2022-06-23,TMIN,GHCND:USR0000CDGR,53.0
2022-06-23,TMAX,GHCND:USR0000CHAY,95.0
2022-06-23,TMIN,GHCND:USR0000CHAY,47.0
2022-06-23,TMAX,GHCND:USR0000CHNM,74.0
2022-06-23,TMIN,GHCND:USR0000CHNM,52.0
2022-06-23,TMAX,GHCND:USR0000CSNL,101.0
2022-06-23,TMIN,GHCND:USR0000CSNL,64.0
2022-06-23,PRCP,GHCND:USS0019L39S,0.0
2022-06-23,TMAX,GHCND:USS0019L39S,75.0
2022-06-23,TMIN,GHCND:USS0019L39S,52.0
2022-06-24,PRCP,GHCND:US1CAAL0012,0.0
2022-06-24,PRCP,GHCND:US1CASD0053,0.0
2022-06-24,PRCP,GHCND:US1CASK0020,0.0
2022-06-24,PRCP,GHCND:USC00041697,0.01
2022-06-24,TMAX,GHCND:USC00041697,84.0
2022-06-24,TMIN,GHCND:USC00041697,56.0
2022-06-24,TMAX,GHCND:USR0000CBAR,86.0
2022-06-24,TMIN,GHCND:USR0000CBAR,50.0
2022-06-24,TMAX,GHCND:USR0000CCRE,78.0
2022-06-24,TMIN,GHCND:USR0000CCRE,34.0
2022-06-24,TMAX,GHCND:USR0000CDGR,85.0
2022-06-24,TMIN,GHCND:USR0000CDGR,51.0
2022-06-24,TMAX,GHCND:USR0000CHAY,97.0
2022-06-24,TMIN,GHCND:USR0000CHAY,45.0
2022-06-24,TMAX,GHCND:USR0000CHNM,80.0
2022-06-24,TMIN,GHCND:USR0000CHNM,52.0
2022-06-24,TMAX,GHCND:USR0000CSNL,104.0
2022-06-24,TMIN,GHCND:USR0000CSNL,63.0
2022-06-24,PRCP,GHCND:USS0019L39S,0.0
2022-06-24,TMAX,GHCND:USS0019L39S,82.0
2022-06-24,TMIN,GHCND:USS0019L39S,48.0
2022-06-25,PRCP,GHCND:US1CAAL0012,0.0
2022-06-25,PRCP,GHCND:US1CASD0053,0.0
2022-06-25,PRCP,GHCND:US1CASK0020,0.0
2022-06-25,PRCP,GHCND:USC00041697,0.0
2022-06-25,TMAX,GHCND:USR0000CBAR,85.0
2022-06-25,TMIN,GHCND:USR0000CBAR,46.0
2022-06-25,TMAX,GHCND:USR0000CCRE,81.0
2022-06-25,TMIN,GHCND:USR0000CCRE,38.0
2022-06-25,TMAX,GHCND:USR0000CDGR,90.0
2022-06-25,TMIN,GHCND:USR0000CDGR,56.0
2022-06-25,TMAX,GHCND:USR0000CHAY,101.0
2022-06-25,TMIN,GHCND:USR0000CHAY,48.0
2022-06-25,TMAX,GHCND:USR0000CHNM,84.0
2022-06-25,TMIN,GHCND:USR0000CHNM,59.0
2022-06-25,TMAX,GHCND:USR0000CSNL,101.0
2022-06-25,TMIN,GHCND:USR0000CSNL,60.0
2022-06-25,PRCP,GHCND:USS0019L39S,0.0
2022-06-25,TMAX,GHCND:USS0019L39S,78.0
2022-06-25,TMIN,GHCND:USS0019L39S,53.0
2022-06-26,PRCP,GHCND:US1CAAL0012,0.0
2022-06-26,PRCP,GHCND:US1CASD0053,0.0
2022-06-26,PRCP,GHCND:US1CASK0020,0.0
2022-06-26,PRCP,GHCND:USC00041697,0.0
2022-06-26,TMAX,GHCND:USC00041697,92.0
2022-06-26,TMIN,GHCND:USC00041697,59.0
2022-06-26,TMAX,GHCND:USR0000CBAR,81.0
2022-06-26,TMIN,GHCND:USR0000CBAR,49.0
2022-06-26,TMAX,GHCND:USR0000CCRE,83.0
2022-06-26,TMIN,GHCND:USR0000CCRE,37.0
2022-06-26,TMAX,GHCND:USR0000CDGR,93.0
2022-06-26,TMIN,GHCND:USR0000CDGR,57.0
2022-06-26,TMAX,GHCND:USR0000CHAY,100.0
2022-06-26,TMIN,GHCND:USR0000CHAY,47.0
2022-06-26,TMAX,GHCND:USR0000CHNM,85.0
2022-06-26,TMIN,GHCND:USR0000CHNM,60.0
2022-06-26,TMAX,GHCND:USR0000CSNL,102.0
2022-06-26,TMIN,GHCND:USR0000CSNL,62.0
2022-06-26,PRCP,GHCND:USS0019L39S,0.0
2022-06-26,TMAX,GHCND:USS0019L39S,84.0
2022-06-26,TMIN,GHCND:USS0019L39S,52.0
2022-06-27,PRCP,GHCND:US1CAAL0012,0.0
2022-06-27,PRCP,GHCND:US1CASD0053,0.0
2022-06-27,PRCP,GHCND:US1CASK0020,0.0
2022-06-27,PRCP,GHCND:USC00041697,0.0
2022-06-27,TMAX,GHCND:USC00041697,95.0
2022-06-27,TMIN,GHCND:USC00041697,61.0
2022-06-27,TMAX,GHCND:USR0000CBAR,76.0
2022-06-27,TMIN,GHCND:USR0000CBAR,51.0
2022-06-27,TMAX,GHCND:USR0000CCRE,83.0
2022-06-27,TMIN,GHCND:USR0000CCRE,39.0
2022-06-27,TMAX,GHCND:USR0000CDGR,92.0
2022-06-27,TMIN,GHCND:USR0000CDGR,56.0
2022-06-27,TMAX,GHCND:USR0000CHAY,96.0
2022-06-27,TMIN,GHCND:USR0000CHAY,47.0
2022-06-27,TMAX,GHCND:USR0000CHNM,86.0
2022-06-27,TMIN,GHCND:USR0000CHNM,64.0
2022-06-27,TMAX,GHCND:USR0000CSNL,102.0
2022-06-27,TMIN,GHCND:USR0000CSNL,60.0
2022-06-27,PRCP,GHCND:USS0019L39S,0.0
2022-06-27,TMAX,GHCND:USS0019L39S,85.0
2022-06-27,TMIN,GHCND:USS0019L39S,55.0
2022-06-28,PRCP,GHCND:US1CAAL0012,0.0
2022-06-28,PRCP,GHCND:US1CASD0053,0.0
2022-06-28,PRCP,GHCND:US1CASK0020,0.0
2022-06-28,PRCP,GHCND:USC00041697,0.0
2022-06-28,TMAX,GHCND:USC00041697,95.0
2022-06-28,TMIN,GHCND:USC00041697,60.0
2022-06-28,TMAX,GHCND:USR0000CBAR,72.0
2022-06-28,TMIN,GHCND:USR0000CBAR,50.0
2022-06-28,TMAX,GHCND:USR0000CCRE,82.0
2022-06-28,TMIN,GHCND:USR0000CCRE,46.0
2022-06-28,TMAX,GHCND:USR0000CDGR,84.0
2022-06-28,TMIN,GHCND:USR0000CDGR,56.0
2022-06-28,TMAX,GHCND:USR0000CHAY,89.0
2022-06-28,TMIN,GHCND:USR0000CHAY,43.0
2022-06-28,TMAX,GHCND:USR0000CHNM,87.0
2022-06-28,TMIN,GHCND:USR0000CHNM,69.0
2022-06-28,TMAX,GHCND:USR0000CSNL,100.0
2022-06-28,TMIN,GHCND:USR0000CSNL,57.0
2022-06-28,PRCP,GHCND:USS0019L39S,0.0
2022-06-28,TMAX,GHCND:USS0019L39S,84.0
2022-06-28,TMIN,GHCND:USS0019L39S,57.0
2022-06-29,PRCP,GHCND:US1CAAL0012,0.0
2022-06-29,PRCP,GHCND:US1CASD0053,0.0
2022-06-29,PRCP,GHCND:US1CASK0020,0.0
2022-06-29,PRCP,GHCND:USC00041697,0.0
2022-06-29,TMAX,GHCND:USC00041697,94.0
2022-06-29,TMIN,GHCND:USC00041697,39.0
